detail_id,order_id,product_id,quantity
DET00776,ORD02641,PROD046,1
DET00777,ORD03776,PROD005,2
DET00778,ORD04049,PROD012,2
DET00779,ORD03677,PROD042,1
DET00780,ORD01080,PROD016,2
DET00781,ORD03100,PROD025,1
DET00782,ORD00878,PROD021,3
DET00783,ORD00372,PROD039,1
DET00784,ORD04244,PROD034,3
DET00785,ORD02688,PROD017,3
DET00786,ORD01422,PROD050,2
DET00787,ORD00668,PROD048,4
DET00788,ORD01776,PROD020,2
DET00789,ORD01102,PROD020,3
DET00790,ORD02467,PROD038,1
DET00791,ORD04611,PROD042,2
DET00792,ORD00117,PROD010,3
DET00793,ORD00257,PROD013,1
DET00794,ORD01751,PROD031,3
DET00795,ORD00088,PROD040,4
DET00796,ORD03508,PROD001,1
DET00797,ORD02274,PROD035,3
DET00798,ORD00263,PROD025,4
DET00799,ORD04659,PROD049,1
DET00800,ORD03121,PROD041,3
DET00801,ORD00086,PROD016,1
DET00802,ORD00249,PROD008,1
DET00803,ORD00117,PROD007,1
DET00804,ORD00414,PROD044,3
DET00805,ORD02768,PROD039,1
DET00806,ORD01634,PROD018,4
DET00807,ORD01082,PROD049,2
DET00808,ORD01083,PROD017,3
DET00809,ORD01469,PROD036,1
DET00810,ORD03400,PROD011,3
DET00811,ORD02054,PROD027,1
DET00812,ORD03868,PROD007,3
DET00813,ORD04911,PROD012,2
DET00814,ORD03712,PROD031,2
DET00815,ORD02297,PROD017,2
DET00816,ORD00405,PROD018,4
DET00817,ORD00882,PROD037,4
DET00818,ORD03846,PROD047,4
DET00819,ORD04244,PROD033,4
DET00820,ORD04212,PROD041,3
DET00821,ORD01852,PROD045,2
DET00822,ORD03522,PROD005,1
DET00823,ORD04482,PROD032,3
DET00824,ORD01971,PROD010,1
DET00825,ORD01952,PROD022,1
DET00826,ORD03118,PROD030,1
DET00827,ORD00207,PROD032,3
DET00828,ORD04577,PROD030,1
DET00829,ORD00138,PROD001,2
DET00830,ORD00965,PROD027,3
DET00831,ORD01229,PROD042,4
DET00832,ORD02028,PROD026,2
DET00833,ORD02398,PROD016,3
DET00834,ORD04400,PROD047,2
DET00835,ORD03204,PROD041,2
DET00836,ORD01748,PROD025,4
DET00837,ORD04409,PROD047,4
DET00838,ORD04528,PROD012,4
DET00839,ORD03824,PROD013,3
DET00840,ORD00744,PROD037,1
DET00841,ORD02302,PROD019,1
DET00842,ORD03623,PROD010,3
DET00843,ORD00088,PROD012,3
DET00844,ORD00557,PROD032,4
DET00845,ORD02900,PROD048,3
DET00846,ORD00560,PROD049,1
DET00847,ORD02502,PROD029,1
DET00848,ORD00916,PROD017,2
DET00849,ORD02115,PROD008,2
DET00850,ORD04637,PROD031,2
DET00851,ORD01402,PROD003,3
DET00852,ORD00513,PROD021,3
DET00853,ORD04123,PROD004,3
DET00854,ORD00807,PROD001,2
DET00855,ORD01555,PROD014,1
DET00856,ORD04288,PROD001,2
DET00857,ORD00002,PROD045,1
DET00858,ORD00988,PROD011,2
DET00859,ORD00081,PROD027,3
DET00860,ORD00713,PROD036,2
DET00861,ORD01132,PROD039,3
DET00862,ORD04716,PROD042,2
DET00863,ORD00638,PROD041,3
DET00864,ORD00065,PROD022,3
DET00865,ORD02856,PROD044,3
DET00866,ORD04824,PROD013,4
DET00867,ORD02174,PROD013,1
DET00868,ORD01482,PROD046,2
DET00869,ORD01086,PROD047,1
DET00870,ORD02373,PROD018,3
DET00871,ORD03085,PROD024,4
DET00872,ORD00084,PROD021,1
DET00873,ORD03154,PROD032,4
DET00874,ORD00522,PROD021,2
DET00875,ORD03020,PROD048,2
DET00876,ORD00373,PROD021,4
DET00877,ORD03355,PROD037,2
DET00878,ORD03387,PROD011,2
DET00879,ORD03401,PROD006,3
DET00880,ORD02648,PROD014,2
DET00881,ORD01220,PROD047,2
DET00882,ORD04129,PROD012,1
DET00883,ORD04502,PROD006,3
DET00884,ORD02666,PROD012,2
DET00885,ORD03143,PROD031,2
DET00886,ORD04045,PROD038,3
DET00887,ORD03043,PROD001,4
DET00888,ORD02397,PROD047,3
DET00889,ORD00422,PROD010,2
DET00890,ORD00628,PROD027,4
DET00891,ORD03689,PROD014,1
DET00892,ORD02072,PROD007,2
DET00893,ORD04429,PROD030,2
DET00894,ORD01777,PROD012,3
DET00895,ORD04570,PROD020,4
DET00896,ORD04833,PROD002,2
DET00897,ORD00148,PROD034,3
DET00898,ORD01256,PROD040,3
DET00899,ORD02436,PROD018,1
DET00900,ORD01338,PROD038,2
DET00901,ORD03628,PROD007,4
DET00902,ORD04873,PROD013,3
DET00903,ORD04175,PROD050,1
DET00904,ORD01571,PROD021,4
DET00905,ORD00457,PROD004,4
DET00906,ORD01030,PROD026,4
DET00907,ORD01226,PROD048,3
DET00908,ORD01442,PROD023,1
DET00909,ORD04514,PROD037,3
DET00910,ORD02818,PROD046,2
DET00911,ORD03005,PROD022,1
DET00912,ORD04345,PROD044,1
DET00913,ORD01623,PROD032,2
DET00914,ORD03102,PROD030,4
DET00915,ORD02973,PROD011,1
DET00916,ORD01088,PROD002,3
DET00917,ORD03569,PROD022,3
DET00918,ORD01331,PROD030,3
DET00919,ORD04835,PROD037,2
DET00920,ORD00324,PROD022,3
DET00921,ORD01229,PROD016,4
DET00922,ORD02278,PROD030,2
DET00923,ORD02554,PROD017,3
DET00924,ORD04359,PROD024,4
DET00925,ORD04005,PROD032,1
DET00926,ORD04397,PROD029,2
DET00927,ORD01795,PROD001,2
DET00928,ORD00967,PROD020,2
DET00929,ORD03913,PROD015,3
DET00930,ORD03334,PROD011,2
DET00931,ORD02997,PROD026,3
DET00932,ORD02016,PROD012,3
DET00933,ORD03525,PROD045,1
DET00934,ORD03934,PROD024,2
DET00935,ORD03318,PROD012,4
DET00936,ORD00999,PROD038,3
DET00937,ORD01475,PROD014,3
DET00938,ORD01132,PROD033,2
DET00939,ORD03258,PROD039,3
DET00940,ORD01764,PROD003,2
DET00941,ORD02300,PROD022,2
DET00942,ORD03719,PROD042,3
DET00943,ORD03910,PROD005,2
DET00944,ORD01529,PROD006,2
DET00945,ORD04397,PROD006,4
DET00946,ORD00939,PROD047,2
DET00947,ORD02768,PROD020,4
DET00948,ORD01579,PROD026,2
DET00949,ORD04984,PROD010,3
DET00950,ORD00994,PROD030,1
DET00951,ORD00371,PROD040,4
DET00952,ORD03358,PROD040,4
DET00953,ORD01392,PROD018,2
DET00954,ORD03968,PROD006,4
DET00955,ORD01572,PROD008,1
DET00956,ORD03955,PROD026,4
DET00957,ORD00665,PROD015,2
DET00958,ORD01629,PROD034,4
DET00959,ORD04084,PROD022,4
DET00960,ORD00841,PROD001,2
DET00961,ORD01543,PROD003,3
DET00962,ORD04911,PROD037,3
DET00963,ORD02463,PROD026,4
DET00964,ORD04105,PROD008,3
DET00965,ORD02928,PROD044,1
DET00966,ORD03387,PROD002,2
DET00967,ORD02769,PROD025,2
DET00968,ORD01601,PROD005,3
DET00969,ORD01295,PROD011,3
DET00970,ORD04304,PROD009,2
DET00971,ORD03136,PROD050,1
DET00972,ORD02051,PROD049,3
DET00973,ORD01155,PROD021,2
DET00974,ORD03837,PROD032,2
DET00975,ORD04597,PROD031,4
DET00976,ORD03980,PROD015,4
DET00977,ORD03282,PROD013,3
DET00978,ORD04261,PROD044,4
DET00979,ORD02801,PROD031,1
DET00980,ORD03846,PROD041,4
DET00981,ORD03258,PROD048,2
DET00982,ORD02591,PROD025,1
DET00983,ORD00369,PROD022,2
DET00984,ORD00672,PROD007,4
DET00985,ORD03963,PROD044,1
DET00986,ORD04904,PROD023,1
DET00987,ORD00160,PROD045,4
DET00988,ORD00038,PROD040,1
DET00989,ORD04224,PROD022,4
DET00990,ORD04377,PROD044,4
DET00991,ORD01105,PROD012,4
DET00992,ORD00707,PROD045,4
DET00993,ORD02598,PROD021,3
DET00994,ORD02804,PROD048,1
DET00995,ORD04772,PROD010,4
DET00996,ORD04907,PROD037,4
DET00997,ORD04740,PROD033,1
DET00998,ORD00299,PROD008,3
DET00999,ORD02404,PROD039,3
DET01000,ORD03282,PROD030,4
DET01001,ORD01941,PROD003,4
DET01002,ORD04238,PROD050,1
DET01003,ORD04045,PROD038,1
DET01004,ORD00287,PROD047,4
DET01005,ORD00150,PROD033,4
DET01006,ORD03012,PROD024,2
DET01007,ORD03997,PROD011,1
DET01008,ORD00171,PROD003,1
DET01009,ORD04264,PROD049,1
DET01010,ORD03349,PROD034,4
DET01011,ORD00762,PROD015,4
DET01012,ORD04950,PROD003,3
DET01013,ORD03770,PROD033,1
DET01014,ORD03096,PROD050,4
DET01015,ORD00117,PROD031,1
DET01016,ORD00948,PROD022,4
DET01017,ORD03208,PROD014,4
DET01018,ORD02196,PROD005,4
DET01019,ORD04105,PROD010,3
DET01020,ORD04288,PROD023,1
DET01021,ORD02149,PROD018,2
DET01022,ORD02819,PROD014,2
DET01023,ORD04111,PROD046,2
DET01024,ORD04132,PROD025,4
DET01025,ORD01330,PROD025,1
DET01026,ORD04367,PROD049,2
DET01027,ORD03608,PROD033,3
DET01028,ORD01848,PROD031,1
DET01029,ORD00815,PROD003,4
DET01030,ORD04074,PROD028,2
DET01031,ORD03446,PROD016,2
DET01032,ORD02693,PROD035,2
DET01033,ORD04079,PROD017,1
DET01034,ORD04739,PROD013,3
DET01035,ORD02201,PROD012,3
DET01036,ORD03245,PROD049,3
DET01037,ORD00984,PROD019,3
DET01038,ORD00946,PROD041,4
DET01039,ORD04288,PROD046,2
DET01040,ORD04385,PROD033,4
DET01041,ORD00029,PROD016,4
DET01042,ORD01737,PROD042,1
DET01043,ORD04659,PROD019,3
DET01044,ORD00062,PROD001,1
DET01045,ORD01863,PROD001,2
DET01046,ORD01342,PROD005,4
DET01047,ORD02838,PROD049,3
DET01048,ORD01909,PROD018,2
DET01049,ORD02559,PROD026,4
DET01050,ORD00003,PROD014,2
DET01051,ORD03648,PROD041,4
DET01052,ORD04639,PROD014,2
DET01053,ORD00684,PROD002,1
DET01054,ORD04711,PROD007,3
DET01055,ORD02800,PROD020,2
DET01056,ORD01892,PROD019,3
DET01057,ORD03890,PROD030,4
DET01058,ORD01192,PROD029,4
DET01059,ORD03052,PROD049,3
DET01060,ORD01659,PROD007,4
DET01061,ORD04056,PROD021,3
DET01062,ORD04445,PROD013,4
DET01063,ORD03436,PROD008,4
DET01064,ORD03414,PROD032,2
DET01065,ORD02777,PROD016,3
DET01066,ORD03610,PROD036,2
DET01067,ORD04425,PROD004,1
DET01068,ORD00455,PROD010,3
DET01069,ORD01014,PROD015,1
DET01070,ORD00614,PROD026,1
DET01071,ORD02416,PROD012,3
DET01072,ORD03027,PROD038,1
DET01073,ORD00314,PROD042,2
DET01074,ORD02932,PROD050,3
DET01075,ORD01614,PROD041,1
DET01076,ORD03412,PROD040,2
DET01077,ORD01381,PROD026,4
DET01078,ORD03098,PROD039,2
DET01079,ORD04190,PROD031,3
DET01080,ORD00114,PROD023,3
DET01081,ORD01979,PROD003,4
DET01082,ORD00650,PROD044,3
DET01083,ORD04326,PROD018,3
DET01084,ORD02972,PROD037,3
DET01085,ORD04157,PROD029,2
DET01086,ORD04803,PROD032,2
DET01087,ORD03787,PROD022,2
DET01088,ORD02974,PROD032,3
DET01089,ORD03175,PROD034,1
DET01090,ORD00214,PROD022,4
DET01091,ORD03008,PROD041,1
DET01092,ORD02553,PROD018,3
DET01093,ORD04575,PROD013,4
DET01094,ORD04980,PROD026,4
DET01095,ORD04229,PROD005,1
DET01096,ORD03842,PROD028,4
DET01097,ORD02190,PROD049,3
DET01098,ORD04589,PROD024,1
DET01099,ORD03826,PROD002,1
DET01100,ORD03192,PROD024,3
DET01101,ORD02904,PROD034,2
DET01102,ORD02361,PROD048,4
DET01103,ORD02023,PROD034,4
DET01104,ORD02579,PROD023,1
DET01105,ORD04015,PROD031,4
DET01106,ORD00628,PROD046,4
DET01107,ORD04436,PROD024,1
DET01108,ORD00071,PROD028,2
DET01109,ORD00632,PROD042,4
DET01110,ORD00040,PROD038,4
DET01111,ORD04993,PROD046,3
DET01112,ORD04864,PROD017,1
DET01113,ORD02498,PROD020,2
DET01114,ORD01690,PROD038,4
DET01115,ORD00787,PROD048,1
DET01116,ORD03936,PROD029,2
DET01117,ORD04219,PROD003,1
DET01118,ORD01943,PROD036,1
DET01119,ORD02392,PROD029,3
DET01120,ORD02829,PROD005,4
DET01121,ORD01119,PROD046,4
DET01122,ORD03585,PROD001,4
DET01123,ORD02946,PROD013,3
DET01124,ORD02014,PROD013,4
DET01125,ORD02986,PROD024,4
DET01126,ORD00594,PROD009,2
DET01127,ORD03219,PROD028,1
DET01128,ORD01817,PROD018,1
DET01129,ORD02018,PROD003,2
DET01130,ORD04679,PROD008,1
DET01131,ORD02661,PROD011,4
DET01132,ORD00628,PROD024,1
DET01133,ORD02245,PROD046,1
DET01134,ORD03855,PROD032,3
DET01135,ORD00310,PROD001,3
DET01136,ORD00934,PROD004,4
DET01137,ORD03818,PROD003,3
DET01138,ORD04146,PROD013,3
DET01139,ORD00190,PROD046,1
DET01140,ORD01875,PROD036,3
DET01141,ORD02123,PROD023,4
DET01142,ORD01762,PROD027,4
DET01143,ORD02754,PROD040,4
DET01144,ORD02211,PROD010,1
DET01145,ORD04833,PROD032,4
DET01146,ORD01702,PROD027,3
DET01147,ORD03145,PROD028,2
DET01148,ORD04187,PROD004,3
DET01149,ORD02196,PROD024,3
DET01150,ORD04849,PROD047,2
DET01151,ORD00116,PROD025,4
DET01152,ORD01202,PROD026,1
DET01153,ORD04615,PROD009,4
DET01154,ORD00300,PROD025,2
DET01155,ORD00908,PROD027,1
DET01156,ORD01695,PROD006,2
DET01157,ORD00350,PROD037,4
DET01158,ORD00362,PROD032,3
DET01159,ORD03812,PROD017,2
DET01160,ORD01839,PROD025,3
DET01161,ORD00687,PROD023,2
DET01162,ORD02745,PROD043,2
DET01163,ORD01008,PROD024,3
DET01164,ORD02194,PROD025,4
DET01165,ORD03644,PROD017,4
DET01166,ORD03950,PROD048,4
DET01167,ORD03200,PROD012,4
DET01168,ORD01382,PROD025,4
DET01169,ORD04867,PROD045,2
DET01170,ORD03834,PROD036,3
DET01171,ORD04979,PROD019,4
DET01172,ORD02522,PROD002,3
DET01173,ORD04298,PROD044,3
DET01174,ORD01714,PROD027,2
DET01175,ORD01604,PROD036,1
DET01176,ORD04532,PROD050,4
DET01177,ORD02386,PROD010,2
DET01178,ORD01038,PROD038,4
DET01179,ORD03571,PROD004,2
DET01180,ORD00948,PROD037,3
DET01181,ORD03174,PROD011,1
DET01182,ORD02116,PROD022,1
DET01183,ORD01071,PROD005,2
DET01184,ORD01078,PROD036,1
DET01185,ORD02068,PROD007,3
DET01186,ORD03624,PROD003,4
DET01187,ORD04627,PROD006,1
DET01188,ORD03307,PROD033,2
DET01189,ORD04011,PROD007,2
DET01190,ORD02074,PROD048,3
DET01191,ORD00272,PROD001,3
DET01192,ORD03632,PROD011,3
DET01193,ORD01571,PROD036,4
DET01194,ORD01844,PROD045,3
DET01195,ORD04567,PROD005,4
DET01196,ORD00961,PROD013,3
DET01197,ORD00383,PROD024,4
DET01198,ORD03372,PROD045,2
DET01199,ORD03880,PROD035,3
DET01200,ORD04333,PROD007,2
DET01201,ORD03283,PROD031,2
DET01202,ORD00424,PROD014,3
DET01203,ORD00028,PROD015,1
DET01204,ORD00682,PROD040,3
DET01205,ORD00653,PROD049,1
DET01206,ORD03380,PROD015,1
DET01207,ORD00377,PROD022,2
DET01208,ORD02877,PROD044,1
DET01209,ORD00514,PROD029,4
DET01210,ORD00902,PROD024,1
DET01211,ORD02913,PROD048,1
DET01212,ORD04121,PROD031,4
DET01213,ORD03249,PROD002,1
DET01214,ORD03584,PROD007,3
DET01215,ORD01768,PROD018,4
DET01216,ORD02597,PROD036,3
DET01217,ORD01125,PROD034,3
DET01218,ORD01539,PROD018,1
DET01219,ORD03928,PROD007,4
DET01220,ORD04208,PROD017,3
DET01221,ORD00366,PROD035,3
DET01222,ORD00034,PROD017,2
DET01223,ORD01247,PROD009,2
DET01224,ORD03941,PROD033,1
DET01225,ORD00171,PROD045,2
DET01226,ORD04178,PROD018,2
DET01227,ORD01777,PROD026,1
DET01228,ORD02008,PROD037,3
DET01229,ORD04490,PROD013,1
DET01230,ORD03698,PROD048,2
DET01231,ORD02918,PROD001,4
DET01232,ORD02016,PROD004,2
DET01233,ORD04696,PROD015,1
DET01234,ORD02219,PROD050,1
DET01235,ORD02836,PROD004,1
DET01236,ORD02189,PROD025,3
DET01237,ORD02532,PROD026,2
DET01238,ORD04604,PROD016,3
DET01239,ORD02829,PROD015,1
DET01240,ORD00374,PROD015,2
DET01241,ORD02215,PROD021,1
DET01242,ORD04435,PROD030,4
DET01243,ORD00717,PROD048,3
DET01244,ORD04140,PROD028,3
DET01245,ORD02981,PROD037,1
DET01246,ORD00277,PROD013,2
DET01247,ORD04684,PROD050,3
DET01248,ORD01372,PROD031,1
DET01249,ORD01093,PROD003,1
DET01250,ORD03861,PROD007,1
DET01251,ORD01383,PROD011,1
DET01252,ORD03455,PROD024,1
DET01253,ORD02590,PROD021,3
DET01254,ORD04613,PROD010,1
DET01255,ORD01743,PROD047,2
DET01256,ORD00627,PROD045,2
DET01257,ORD02576,PROD017,2
DET01258,ORD04365,PROD036,1
DET01259,ORD00867,PROD032,4
DET01260,ORD01529,PROD013,3
DET01261,ORD04834,PROD007,1
DET01262,ORD03992,PROD013,3
DET01263,ORD00063,PROD011,4
DET01264,ORD02669,PROD001,1
DET01265,ORD04175,PROD031,2
DET01266,ORD04140,PROD043,4
DET01267,ORD03495,PROD028,3
DET01268,ORD00165,PROD046,1
DET01269,ORD04097,PROD006,1
DET01270,ORD00488,PROD007,1
DET01271,ORD01779,PROD004,4
DET01272,ORD01236,PROD036,3
DET01273,ORD01666,PROD018,3
DET01274,ORD04447,PROD045,3
DET01275,ORD04079,PROD030,3
DET01276,ORD02234,PROD024,3
DET01277,ORD02357,PROD034,3
DET01278,ORD03731,PROD043,4
DET01279,ORD03902,PROD039,2
DET01280,ORD03693,PROD049,3
DET01281,ORD00270,PROD034,2
DET01282,ORD03797,PROD001,4
DET01283,ORD02869,PROD012,3
DET01284,ORD01349,PROD039,4
DET01285,ORD03364,PROD003,1
DET01286,ORD04316,PROD009,1
DET01287,ORD04684,PROD029,4
DET01288,ORD04426,PROD043,3
DET01289,ORD02907,PROD027,2
DET01290,ORD01806,PROD039,2
DET01291,ORD02887,PROD010,1
DET01292,ORD00099,PROD021,4
DET01293,ORD03237,PROD045,4
DET01294,ORD03335,PROD035,1
DET01295,ORD00976,PROD033,4
DET01296,ORD02501,PROD026,4
DET01297,ORD02723,PROD010,3
DET01298,ORD02002,PROD044,1
DET01299,ORD01721,PROD003,1
DET01300,ORD03653,PROD004,1
DET01301,ORD01079,PROD012,1
DET01302,ORD04170,PROD019,2
DET01303,ORD00730,PROD034,1
DET01304,ORD04456,PROD049,3
DET01305,ORD01372,PROD048,1
DET01306,ORD00061,PROD045,3
DET01307,ORD04283,PROD050,4
DET01308,ORD02328,PROD004,1
DET01309,ORD04895,PROD002,1
DET01310,ORD03980,PROD023,4
DET01311,ORD02279,PROD009,4
DET01312,ORD00074,PROD033,1
DET01313,ORD02499,PROD038,3
DET01314,ORD01952,PROD024,3
DET01315,ORD00719,PROD035,2
DET01316,ORD04593,PROD004,4
DET01317,ORD02093,PROD002,2
DET01318,ORD03015,PROD035,2
DET01319,ORD01641,PROD012,4
DET01320,ORD04400,PROD027,3
DET01321,ORD02365,PROD022,2
DET01322,ORD00662,PROD008,4
DET01323,ORD01895,PROD047,2
DET01324,ORD01663,PROD016,2
DET01325,ORD00580,PROD006,2
DET01326,ORD00055,PROD039,2
DET01327,ORD03264,PROD036,1
DET01328,ORD02629,PROD004,1
DET01329,ORD01340,PROD023,3
DET01330,ORD03306,PROD007,4
DET01331,ORD04474,PROD043,4
DET01332,ORD03302,PROD011,2
DET01333,ORD04450,PROD048,4
DET01334,ORD01966,PROD043,1
DET01335,ORD02450,PROD015,1
DET01336,ORD01277,PROD037,4
DET01337,ORD02662,PROD026,1
DET01338,ORD00046,PROD035,3
DET01339,ORD03964,PROD010,3
DET01340,ORD02584,PROD033,1
DET01341,ORD04392,PROD040,4
DET01342,ORD02752,PROD007,3
DET01343,ORD03281,PROD028,3
DET01344,ORD00498,PROD043,1
DET01345,ORD00886,PROD004,4
DET01346,ORD04138,PROD009,3
DET01347,ORD02469,PROD024,2
DET01348,ORD00212,PROD026,1
DET01349,ORD00254,PROD004,4
DET01350,ORD01274,PROD049,2
DET01351,ORD00981,PROD017,4
DET01352,ORD04599,PROD022,3
DET01353,ORD01893,PROD047,2
DET01354,ORD03424,PROD038,4
DET01355,ORD00537,PROD026,4
DET01356,ORD04491,PROD008,3
DET01357,ORD01122,PROD020,2
DET01358,ORD01597,PROD032,1
DET01359,ORD03437,PROD045,1
DET01360,ORD04454,PROD011,2
DET01361,ORD03459,PROD045,3
DET01362,ORD01485,PROD001,4
DET01363,ORD02441,PROD003,1
DET01364,ORD01851,PROD039,4
DET01365,ORD00277,PROD001,4
DET01366,ORD00277,PROD008,3
DET01367,ORD01995,PROD039,4
DET01368,ORD02789,PROD039,2
DET01369,ORD00971,PROD014,3
DET01370,ORD02409,PROD034,1
DET01371,ORD03165,PROD046,4
DET01372,ORD00264,PROD021,4
DET01373,ORD03969,PROD001,4
DET01374,ORD02082,PROD032,2
DET01375,ORD03199,PROD050,4
DET01376,ORD03189,PROD012,3
DET01377,ORD03092,PROD010,2
DET01378,ORD02206,PROD010,3
DET01379,ORD03300,PROD003,2
DET01380,ORD01765,PROD005,3
DET01381,ORD02562,PROD018,3
DET01382,ORD03916,PROD019,4
DET01383,ORD00424,PROD010,3
DET01384,ORD00169,PROD019,3
DET01385,ORD00295,PROD046,1
DET01386,ORD01605,PROD048,2
DET01387,ORD01246,PROD001,3
DET01388,ORD00060,PROD013,4
DET01389,ORD01710,PROD029,1
DET01390,ORD00954,PROD025,1
DET01391,ORD02007,PROD043,2
DET01392,ORD04375,PROD023,1
DET01393,ORD01209,PROD001,2
DET01394,ORD00129,PROD021,1
DET01395,ORD04248,PROD025,4
DET01396,ORD00675,PROD008,4
DET01397,ORD01394,PROD015,2
DET01398,ORD00671,PROD024,2
DET01399,ORD02707,PROD049,1
DET01400,ORD00688,PROD042,1
DET01401,ORD03434,PROD039,4
DET01402,ORD03127,PROD044,4
DET01403,ORD03056,PROD011,1
DET01404,ORD00725,PROD049,4
DET01405,ORD02354,PROD027,1
DET01406,ORD04488,PROD035,2
DET01407,ORD00579,PROD048,4
DET01408,ORD02089,PROD006,2
DET01409,ORD02661,PROD001,4
DET01410,ORD04766,PROD017,3
DET01411,ORD00304,PROD025,1
DET01412,ORD04134,PROD039,3
DET01413,ORD01755,PROD028,3
DET01414,ORD00090,PROD031,3
DET01415,ORD03583,PROD009,4
DET01416,ORD00608,PROD013,2
DET01417,ORD00465,PROD034,3
DET01418,ORD03949,PROD029,4
DET01419,ORD00289,PROD039,2
DET01420,ORD01031,PROD021,4
DET01421,ORD01432,PROD035,1
DET01422,ORD03045,PROD015,3
DET01423,ORD04365,PROD046,2
DET01424,ORD00834,PROD015,1
DET01425,ORD04193,PROD016,4
DET01426,ORD04420,PROD016,4
DET01427,ORD03798,PROD012,2
DET01428,ORD02468,PROD007,3
DET01429,ORD03103,PROD030,3
DET01430,ORD04472,PROD015,1
DET01431,ORD02473,PROD042,1
DET01432,ORD00624,PROD023,1
DET01433,ORD04884,PROD030,1
DET01434,ORD00978,PROD033,4
DET01435,ORD01650,PROD017,2
DET01436,ORD02593,PROD037,4
DET01437,ORD04407,PROD003,2
DET01438,ORD04604,PROD010,1
DET01439,ORD01472,PROD040,4
DET01440,ORD04826,PROD018,1
DET01441,ORD01701,PROD011,3
DET01442,ORD02776,PROD004,4
DET01443,ORD00272,PROD046,4
DET01444,ORD04036,PROD011,4
DET01445,ORD04221,PROD013,4
DET01446,ORD04593,PROD014,1
DET01447,ORD00604,PROD003,4
DET01448,ORD03991,PROD049,4
DET01449,ORD04078,PROD040,2
DET01450,ORD00168,PROD046,3
DET01451,ORD00294,PROD003,1
DET01452,ORD03208,PROD008,4
DET01453,ORD00681,PROD031,3
DET01454,ORD04387,PROD015,2
DET01455,ORD04880,PROD029,4
DET01456,ORD01179,PROD030,3
DET01457,ORD02075,PROD049,1
DET01458,ORD02427,PROD024,4
DET01459,ORD00115,PROD047,3
DET01460,ORD02239,PROD050,1
DET01461,ORD04952,PROD022,3
DET01462,ORD03228,PROD002,4
DET01463,ORD02043,PROD007,3
DET01464,ORD04899,PROD004,2
DET01465,ORD02912,PROD018,2
DET01466,ORD00374,PROD029,4
DET01467,ORD04416,PROD010,3
DET01468,ORD00368,PROD038,3
DET01469,ORD01521,PROD041,4
DET01470,ORD04596,PROD048,2
DET01471,ORD02157,PROD039,3
DET01472,ORD02055,PROD028,2
DET01473,ORD00380,PROD049,4
DET01474,ORD00377,PROD026,2
DET01475,ORD00309,PROD027,1
DET01476,ORD04831,PROD009,2
DET01477,ORD02042,PROD010,1
DET01478,ORD01457,PROD010,3
DET01479,ORD01327,PROD023,3
DET01480,ORD02146,PROD017,3
DET01481,ORD03169,PROD010,1
DET01482,ORD03320,PROD015,4
DET01483,ORD01887,PROD024,4
DET01484,ORD01227,PROD043,3
DET01485,ORD03861,PROD002,4
DET01486,ORD00283,PROD043,3
DET01487,ORD01792,PROD035,3
DET01488,ORD03028,PROD002,3
DET01489,ORD02864,PROD001,4
DET01490,ORD03730,PROD037,1
DET01491,ORD00923,PROD014,3
DET01492,ORD01426,PROD025,2
DET01493,ORD04618,PROD026,1
DET01494,ORD00985,PROD048,4
DET01495,ORD03195,PROD034,2
DET01496,ORD00459,PROD013,3
DET01497,ORD04370,PROD028,2
DET01498,ORD01816,PROD014,1
DET01499,ORD04000,PROD004,4
DET01500,ORD00788,PROD019,3
DET01501,ORD04653,PROD004,3
DET01502,ORD03683,PROD002,3
DET01503,ORD03037,PROD018,4
DET01504,ORD00216,PROD027,2
DET01505,ORD00101,PROD006,2
DET01506,ORD03802,PROD030,3
DET01507,ORD04284,PROD009,1
DET01508,ORD02160,PROD027,1
DET01509,ORD01377,PROD034,1
DET01510,ORD02680,PROD001,3
DET01511,ORD04647,PROD016,3
DET01512,ORD03019,PROD033,2
DET01513,ORD02913,PROD029,4
DET01514,ORD04332,PROD014,1
DET01515,ORD04187,PROD041,4
DET01516,ORD03825,PROD014,1
DET01517,ORD02971,PROD047,4
DET01518,ORD02007,PROD013,2
DET01519,ORD01047,PROD015,1
DET01520,ORD00131,PROD010,4
DET01521,ORD00484,PROD038,3
DET01522,ORD01824,PROD017,3
DET01523,ORD01907,PROD009,3
DET01524,ORD03928,PROD050,3
DET01525,ORD00326,PROD039,3
DET01526,ORD03912,PROD019,2
DET01527,ORD03772,PROD011,3
DET01528,ORD03780,PROD004,1
DET01529,ORD04329,PROD001,4
DET01530,ORD04806,PROD045,1
DET01531,ORD02574,PROD016,4
DET01532,ORD02006,PROD015,2
DET01533,ORD01344,PROD041,3
DET01534,ORD03707,PROD046,4
DET01535,ORD03205,PROD002,1
DET01536,ORD03121,PROD009,1
DET01537,ORD00117,PROD015,4
DET01538,ORD04924,PROD012,1
DET01539,ORD04394,PROD032,3
DET01540,ORD03864,PROD043,3
DET01541,ORD03637,PROD033,2
DET01542,ORD03755,PROD006,1
DET01543,ORD02391,PROD045,3
DET01544,ORD00238,PROD004,3
DET01545,ORD00379,PROD034,4
DET01546,ORD00126,PROD042,1
DET01547,ORD04772,PROD042,3
DET01548,ORD02866,PROD006,3
DET01549,ORD01086,PROD016,2
DET01550,ORD00010,PROD035,4
DET01551,ORD03315,PROD045,4
