customer_id,customer_name,gender,age,area,membership_type
CUST00551,Customer_551,Male,18,Powai,None
CUST00552,Customer_552,Female,45,Ghatkopar,None
CUST00553,Customer_553,Female,48,Colaba,Green
CUST00554,Customer_554,Male,30,Ghatkopar,Green
CUST00555,Customer_555,Female,32,Chembur,Green
CUST00556,Customer_556,Female,43,Dadar,Gold
CUST00557,Customer_557,Female,25,Powai,Silver
CUST00558,Customer_558,Female,48,Chembur,Silver
CUST00559,Customer_559,Female,31,Thane,None
CUST00560,Customer_560,Male,50,Borivali,Silver
CUST00561,Customer_561,Female,56,Colaba,Silver
CUST00562,Customer_562,Female,38,Thane,Green
CUST00563,Customer_563,Female,57,Powai,Green
CUST00564,Customer_564,Male,51,Powai,Gold
CUST00565,Customer_565,Male,49,Andheri,Silver
CUST00566,Customer_566,Male,51,Andheri,Green
CUST00567,Customer_567,Male,56,Vashi,None
CUST00568,Customer_568,Male,26,Vashi,Green
CUST00569,Customer_569,Male,48,Borivali,None
CUST00570,Customer_570,Female,23,Thane,None
CUST00571,Customer_571,Male,39,Bandra,Silver
CUST00572,Customer_572,Male,33,Andheri,Green
CUST00573,Customer_573,Female,29,Dadar,None
CUST00574,Customer_574,Female,53,Dadar,Green
CUST00575,Customer_575,Female,58,Colaba,Silver
CUST00576,Customer_576,Male,56,Chembur,Green
CUST00577,Customer_577,Male,18,Chembur,Silver
CUST00578,Customer_578,Male,31,Powai,Green
CUST00579,Customer_579,Female,24,Colaba,Green
CUST00580,Customer_580,Female,58,Andheri,Green
CUST00581,Customer_581,Male,19,Borivali,Gold
CUST00582,Customer_582,Female,37,Powai,Gold
CUST00583,Customer_583,Female,37,Andheri,Green
CUST00584,Customer_584,Male,52,Chembur,Silver
CUST00585,Customer_585,Female,50,Bandra,None
CUST00586,Customer_586,Male,34,Bandra,Silver
CUST00587,Customer_587,Female,45,Borivali,Gold
CUST00588,Customer_588,Female,54,Chembur,Green
CUST00589,Customer_589,Female,25,Vashi,Green
CUST00590,Customer_590,Male,38,Thane,Silver
CUST00591,Customer_591,Female,43,Powai,Silver
CUST00592,Customer_592,Female,56,Dadar,None
CUST00593,Customer_593,Female,32,Powai,Gold
CUST00594,Customer_594,Male,41,Andheri,Silver
CUST00595,Customer_595,Male,42,Thane,Silver
CUST00596,Customer_596,Male,29,Dadar,None
CUST00597,Customer_597,Female,48,Bandra,Green
CUST00598,Customer_598,Female,52,Andheri,Gold
CUST00599,Customer_599,Female,39,Vashi,Green
CUST00600,Customer_600,Male,56,Thane,Gold
CUST00601,Customer_601,Male,38,Andheri,None
CUST00602,Customer_602,Male,49,Dadar,Gold
CUST00603,Customer_603,Male,37,Dadar,Gold
CUST00604,Customer_604,Male,47,Dadar,Silver
CUST00605,Customer_605,Male,53,Ghatkopar,Green
CUST00606,Customer_606,Male,33,Colaba,Silver
CUST00607,Customer_607,Female,28,Dadar,Silver
CUST00608,Customer_608,Female,18,Ghatkopar,Gold
CUST00609,Customer_609,Male,26,Borivali,Green
CUST00610,Customer_610,Male,39,Andheri,Silver
CUST00611,Customer_611,Female,40,Powai,Silver
CUST00612,Customer_612,Male,40,Ghatkopar,None
CUST00613,Customer_613,Male,19,Powai,None
CUST00614,Customer_614,Male,23,Powai,Green
CUST00615,Customer_615,Female,56,Bandra,Silver
CUST00616,Customer_616,Female,27,Chembur,None
CUST00617,Customer_617,Female,47,Andheri,Green
CUST00618,Customer_618,Male,50,Thane,None
CUST00619,Customer_619,Female,34,Chembur,Gold
CUST00620,Customer_620,Female,46,Vashi,Green
CUST00621,Customer_621,Female,30,Bandra,Silver
CUST00622,Customer_622,Female,26,Bandra,Green
CUST00623,Customer_623,Female,35,Powai,Gold
CUST00624,Customer_624,Female,21,Colaba,Silver
CUST00625,Customer_625,Male,48,Bandra,Silver
CUST00626,Customer_626,Male,26,Borivali,Green
CUST00627,Customer_627,Male,44,Bandra,Gold
CUST00628,Customer_628,Male,57,Bandra,Silver
CUST00629,Customer_629,Male,52,Andheri,Silver
CUST00630,Customer_630,Male,30,Borivali,None
CUST00631,Customer_631,Female,47,Borivali,Gold
CUST00632,Customer_632,Female,51,Vashi,None
CUST00633,Customer_633,Male,37,Andheri,Gold
CUST00634,Customer_634,Female,55,Powai,Silver
CUST00635,Customer_635,Female,45,Bandra,Green
CUST00636,Customer_636,Male,42,Powai,Gold
CUST00637,Customer_637,Male,41,Vashi,Silver
CUST00638,Customer_638,Male,33,Ghatkopar,Gold
CUST00639,Customer_639,Female,57,Vashi,Gold
CUST00640,Customer_640,Male,54,Colaba,Green
CUST00641,Customer_641,Female,34,Ghatkopar,Silver
CUST00642,Customer_642,Female,37,Vashi,Green
CUST00643,Customer_643,Female,44,Ghatkopar,Silver
CUST00644,Customer_644,Male,23,Borivali,Silver
CUST00645,Customer_645,Female,48,Vashi,Gold
CUST00646,Customer_646,Female,26,Colaba,None
CUST00647,Customer_647,Female,37,Colaba,Green
CUST00648,Customer_648,Female,56,Thane,Green
CUST00649,Customer_649,Female,52,Colaba,Green
CUST00650,Customer_650,Female,18,Chembur,Silver
CUST00651,Customer_651,Male,31,Colaba,Silver
CUST00652,Customer_652,Female,51,Andheri,None
CUST00653,Customer_653,Female,27,Chembur,None
CUST00654,Customer_654,Male,23,Vashi,None
CUST00655,Customer_655,Female,57,Dadar,Silver
CUST00656,Customer_656,Female,43,Colaba,Silver
CUST00657,Customer_657,Male,26,Chembur,Gold
CUST00658,Customer_658,Female,55,Colaba,None
CUST00659,Customer_659,Female,58,Powai,Gold
CUST00660,Customer_660,Female,49,Thane,Green
CUST00661,Customer_661,Female,33,Colaba,Green
CUST00662,Customer_662,Male,41,Andheri,Gold
CUST00663,Customer_663,Male,41,Vashi,Green
CUST00664,Customer_664,Female,60,Powai,None
CUST00665,Customer_665,Male,51,Colaba,Green
CUST00666,Customer_666,Female,60,Dadar,None
CUST00667,Customer_667,Male,49,Ghatkopar,Silver
CUST00668,Customer_668,Male,35,Andheri,Green
CUST00669,Customer_669,Male,57,Thane,Green
CUST00670,Customer_670,Male,22,Ghatkopar,Green
CUST00671,Customer_671,Male,25,Chembur,Silver
CUST00672,Customer_672,Female,33,Dadar,Green
CUST00673,Customer_673,Male,19,Colaba,Green
CUST00674,Customer_674,Female,24,Andheri,Silver
CUST00675,Customer_675,Female,33,Dadar,Silver
CUST00676,Customer_676,Male,32,Dadar,None
CUST00677,Customer_677,Female,59,Andheri,None
CUST00678,Customer_678,Female,54,Bandra,None
CUST00679,Customer_679,Female,40,Dadar,Gold
CUST00680,Customer_680,Female,32,Thane,None
CUST00681,Customer_681,Male,54,Colaba,None
CUST00682,Customer_682,Male,35,Borivali,Silver
CUST00683,Customer_683,Female,45,Chembur,Green
CUST00684,Customer_684,Male,56,Powai,Silver
CUST00685,Customer_685,Female,48,Andheri,Green
CUST00686,Customer_686,Male,58,Colaba,Green
CUST00687,Customer_687,Male,30,Chembur,Gold
CUST00688,Customer_688,Female,31,Dadar,None
CUST00689,Customer_689,Female,44,Vashi,Green
CUST00690,Customer_690,Female,19,Powai,Silver
CUST00691,Customer_691,Female,58,Ghatkopar,None
CUST00692,Customer_692,Male,49,Colaba,Silver
CUST00693,Customer_693,Female,52,Chembur,Silver
CUST00694,Customer_694,Female,60,Bandra,Silver
CUST00695,Customer_695,Male,47,Vashi,None
CUST00696,Customer_696,Female,41,Bandra,Gold
CUST00697,Customer_697,Male,41,Vashi,Green
CUST00698,Customer_698,Male,24,Colaba,None
CUST00699,Customer_699,Female,35,Bandra,Silver
CUST00700,Customer_700,Male,47,Powai,Green
CUST00701,Customer_701,Male,22,Dadar,Green
CUST00702,Customer_702,Male,30,Vashi,None
CUST00703,Customer_703,Male,18,Bandra,Gold
CUST00704,Customer_704,Male,21,Ghatkopar,Gold
CUST00705,Customer_705,Female,56,Chembur,Silver
CUST00706,Customer_706,Male,42,Ghatkopar,Gold
CUST00707,Customer_707,Male,54,Powai,Gold
CUST00708,Customer_708,Female,36,Powai,Gold
CUST00709,Customer_709,Male,55,Chembur,Gold
CUST00710,Customer_710,Male,18,Thane,Silver
CUST00711,Customer_711,Female,39,Colaba,None
CUST00712,Customer_712,Male,32,Dadar,Silver
CUST00713,Customer_713,Male,33,Powai,Silver
CUST00714,Customer_714,Female,35,Colaba,Silver
CUST00715,Customer_715,Male,33,Ghatkopar,None
CUST00716,Customer_716,Male,42,Borivali,Silver
CUST00717,Customer_717,Male,23,Borivali,None
CUST00718,Customer_718,Male,36,Colaba,Silver
CUST00719,Customer_719,Male,50,Chembur,None
CUST00720,Customer_720,Male,56,Bandra,None
CUST00721,Customer_721,Female,47,Vashi,Green
CUST00722,Customer_722,Male,37,Andheri,Green
CUST00723,Customer_723,Male,36,Vashi,Silver
CUST00724,Customer_724,Female,51,Chembur,None
CUST00725,Customer_725,Female,42,Thane,None
CUST00726,Customer_726,Male,51,Dadar,Green
CUST00727,Customer_727,Male,34,Andheri,Silver
CUST00728,Customer_728,Female,57,Bandra,Silver
CUST00729,Customer_729,Male,46,Bandra,None
CUST00730,Customer_730,Female,22,Vashi,Gold
CUST00731,Customer_731,Male,28,Dadar,None
CUST00732,Customer_732,Male,25,Thane,None
CUST00733,Customer_733,Male,33,Andheri,Gold
CUST00734,Customer_734,Female,21,Thane,Silver
CUST00735,Customer_735,Male,50,Chembur,None
CUST00736,Customer_736,Female,44,Chembur,Silver
CUST00737,Customer_737,Female,30,Vashi,Gold
CUST00738,Customer_738,Female,46,Bandra,Green
CUST00739,Customer_739,Female,58,Andheri,Green
CUST00740,Customer_740,Female,56,Vashi,Green
CUST00741,Customer_741,Female,51,Ghatkopar,Silver
CUST00742,Customer_742,Male,44,Andheri,Green
CUST00743,Customer_743,Female,37,Powai,Green
CUST00744,Customer_744,Male,57,Borivali,None
CUST00745,Customer_745,Male,58,Andheri,Silver
CUST00746,Customer_746,Male,60,Ghatkopar,Silver
CUST00747,Customer_747,Male,49,Dadar,None
CUST00748,Customer_748,Male,39,Bandra,Gold
CUST00749,Customer_749,Male,56,Vashi,Green
CUST00750,Customer_750,Female,52,Thane,Green
CUST00751,Customer_751,Male,20,Andheri,None
CUST00752,Customer_752,Female,59,Powai,Silver
CUST00753,Customer_753,Male,33,Colaba,Gold
CUST00754,Customer_754,Female,23,Vashi,Green
CUST00755,Customer_755,Male,53,Borivali,Gold
CUST00756,Customer_756,Male,23,Borivali,Silver
CUST00757,Customer_757,Female,42,Andheri,Silver
CUST00758,Customer_758,Male,32,Powai,Gold
CUST00759,Customer_759,Female,45,Ghatkopar,Gold
CUST00760,Customer_760,Male,34,Dadar,Silver
CUST00761,Customer_761,Male,24,Chembur,Green
CUST00762,Customer_762,Female,40,Borivali,Gold
CUST00763,Customer_763,Female,30,Powai,Silver
CUST00764,Customer_764,Female,37,Bandra,Gold
CUST00765,Customer_765,Female,42,Chembur,Gold
CUST00766,Customer_766,Male,24,Colaba,Silver
CUST00767,Customer_767,Male,38,Chembur,Silver
CUST00768,Customer_768,Female,50,Andheri,Silver
CUST00769,Customer_769,Male,41,Powai,None
CUST00770,Customer_770,Male,32,Chembur,Green
CUST00771,Customer_771,Male,19,Chembur,None
CUST00772,Customer_772,Female,21,Colaba,Green
CUST00773,Customer_773,Male,41,Borivali,Silver
CUST00774,Customer_774,Male,31,Dadar,Gold
CUST00775,Customer_775,Male,49,Colaba,Silver
CUST00776,Customer_776,Male,55,Borivali,Gold
CUST00777,Customer_777,Male,44,Powai,None
CUST00778,Customer_778,Female,49,Chembur,Silver
CUST00779,Customer_779,Female,27,Ghatkopar,Silver
CUST00780,Customer_780,Female,38,Thane,None
CUST00781,Customer_781,Male,24,Ghatkopar,None
CUST00782,Customer_782,Female,51,Powai,Gold
CUST00783,Customer_783,Female,20,Bandra,Gold
CUST00784,Customer_784,Male,56,Dadar,Gold
CUST00785,Customer_785,Female,52,Dadar,None
CUST00786,Customer_786,Female,33,Dadar,None
CUST00787,Customer_787,Male,58,Bandra,Silver
CUST00788,Customer_788,Female,53,Vashi,Green
CUST00789,Customer_789,Male,49,Bandra,Green
CUST00790,Customer_790,Female,30,Thane,Silver
CUST00791,Customer_791,Male,46,Thane,Gold
CUST00792,Customer_792,Male,52,Chembur,Green
CUST00793,Customer_793,Female,46,Powai,Silver
CUST00794,Customer_794,Female,34,Bandra,None
CUST00795,Customer_795,Male,54,Dadar,Silver
CUST00796,Customer_796,Male,51,Thane,Gold
CUST00797,Customer_797,Female,47,Thane,Gold
CUST00798,Customer_798,Female,34,Dadar,Silver
CUST00799,Customer_799,Male,44,Vashi,Green
CUST00800,Customer_800,Male,30,Vashi,Gold
CUST00801,Customer_801,Male,18,Chembur,Silver
CUST00802,Customer_802,Male,43,Ghatkopar,Gold
CUST00803,Customer_803,Female,56,Powai,Gold
CUST00804,Customer_804,Male,46,Ghatkopar,Silver
CUST00805,Customer_805,Male,25,Vashi,Gold
CUST00806,Customer_806,Female,27,Bandra,Silver
CUST00807,Customer_807,Female,56,Thane,None
CUST00808,Customer_808,Male,22,Powai,Silver
CUST00809,Customer_809,Female,45,Chembur,Silver
CUST00810,Customer_810,Female,22,Colaba,Gold
CUST00811,Customer_811,Female,32,Borivali,Green
CUST00812,Customer_812,Female,48,Chembur,None
CUST00813,Customer_813,Male,33,Borivali,Silver
CUST00814,Customer_814,Male,57,Colaba,Green
CUST00815,Customer_815,Female,46,Vashi,Green
CUST00816,Customer_816,Female,58,Andheri,Silver
CUST00817,Customer_817,Female,55,Dadar,Silver
CUST00818,Customer_818,Female,51,Powai,Green
CUST00819,Customer_819,Female,42,Bandra,Silver
CUST00820,Customer_820,Male,52,Thane,Green
CUST00821,Customer_821,Female,31,Colaba,Silver
CUST00822,Customer_822,Male,19,Thane,None
CUST00823,Customer_823,Male,54,Vashi,Green
CUST00824,Customer_824,Female,45,Colaba,Gold
CUST00825,Customer_825,Female,20,Andheri,None
CUST00826,Customer_826,Male,25,Chembur,Green
CUST00827,Customer_827,Female,19,Chembur,None
CUST00828,Customer_828,Female,28,Chembur,Gold
CUST00829,Customer_829,Male,50,Powai,Green
CUST00830,Customer_830,Female,34,Thane,Gold
CUST00831,Customer_831,Female,26,Vashi,Green
CUST00832,Customer_832,Female,25,Borivali,Green
CUST00833,Customer_833,Female,33,Borivali,None
CUST00834,Customer_834,Female,60,Vashi,Gold
CUST00835,Customer_835,Male,46,Borivali,None
CUST00836,Customer_836,Female,29,Bandra,None
CUST00837,Customer_837,Female,38,Borivali,Silver
CUST00838,Customer_838,Male,59,Andheri,Gold
CUST00839,Customer_839,Male,31,Colaba,Gold
CUST00840,Customer_840,Female,59,Colaba,Silver
CUST00841,Customer_841,Male,29,Borivali,Gold
CUST00842,Customer_842,Male,21,Ghatkopar,Gold
CUST00843,Customer_843,Female,49,Chembur,Gold
CUST00844,Customer_844,Male,20,Chembur,None
CUST00845,Customer_845,Male,51,Andheri,Gold
CUST00846,Customer_846,Male,42,Vashi,None
CUST00847,Customer_847,Male,37,Chembur,Green
CUST00848,Customer_848,Female,55,Ghatkopar,None
CUST00849,Customer_849,Male,33,Andheri,Gold
CUST00850,Customer_850,Male,20,Bandra,Silver
CUST00851,Customer_851,Male,34,Dadar,Green
CUST00852,Customer_852,Male,60,Ghatkopar,Silver
CUST00853,Customer_853,Female,44,Borivali,Green
CUST00854,Customer_854,Female,22,Dadar,None
CUST00855,Customer_855,Female,37,Andheri,Silver
CUST00856,Customer_856,Male,57,Colaba,Gold
CUST00857,Customer_857,Male,53,Chembur,Gold
CUST00858,Customer_858,Female,25,Vashi,Silver
CUST00859,Customer_859,Male,28,Dadar,Green
CUST00860,Customer_860,Male,20,Andheri,Green
CUST00861,Customer_861,Female,28,Colaba,Green
CUST00862,Customer_862,Female,26,Bandra,None
CUST00863,Customer_863,Female,45,Chembur,Green
CUST00864,Customer_864,Female,46,Borivali,Green
CUST00865,Customer_865,Female,35,Powai,Gold
CUST00866,Customer_866,Female,46,Powai,Green
CUST00867,Customer_867,Male,29,Borivali,Green
CUST00868,Customer_868,Female,19,Borivali,None
CUST00869,Customer_869,Female,33,Colaba,None
CUST00870,Customer_870,Male,18,Ghatkopar,Silver
CUST00871,Customer_871,Female,47,Chembur,Silver
CUST00872,Customer_872,Female,32,Chembur,Green
CUST00873,Customer_873,Male,35,Andheri,Silver
CUST00874,Customer_874,Female,57,Borivali,Green
CUST00875,Customer_875,Female,33,Thane,Silver
CUST00876,Customer_876,Female,43,Borivali,Silver
CUST00877,Customer_877,Male,26,Powai,None
CUST00878,Customer_878,Female,35,Powai,Silver
CUST00879,Customer_879,Male,19,Colaba,Green
CUST00880,Customer_880,Male,55,Bandra,Silver
CUST00881,Customer_881,Male,41,Powai,Gold
CUST00882,Customer_882,Female,26,Powai,Gold
CUST00883,Customer_883,Female,58,Dadar,Gold
CUST00884,Customer_884,Male,52,Ghatkopar,Gold
CUST00885,Customer_885,Female,24,Chembur,Silver
CUST00886,Customer_886,Female,22,Vashi,Gold
CUST00887,Customer_887,Female,50,Powai,Silver
CUST00888,Customer_888,Male,42,Thane,Silver
CUST00889,Customer_889,Male,18,Thane,Gold
CUST00890,Customer_890,Female,57,Thane,None
CUST00891,Customer_891,Female,48,Andheri,Green
CUST00892,Customer_892,Female,39,Dadar,Silver
CUST00893,Customer_893,Female,44,Andheri,None
CUST00894,Customer_894,Male,37,Bandra,Green
CUST00895,Customer_895,Female,59,Dadar,Silver
CUST00896,Customer_896,Male,41,Vashi,Gold
CUST00897,Customer_897,Male,26,Vashi,Silver
CUST00898,Customer_898,Female,53,Ghatkopar,Green
CUST00899,Customer_899,Female,31,Chembur,Silver
CUST00900,Customer_900,Female,59,Chembur,None
CUST00901,Customer_901,Male,28,Colaba,Gold
CUST00902,Customer_902,Male,56,Ghatkopar,Green
CUST00903,Customer_903,Female,33,Bandra,Green
CUST00904,Customer_904,Female,37,Powai,Silver
CUST00905,Customer_905,Female,40,Vashi,Silver
CUST00906,Customer_906,Female,46,Powai,Silver
CUST00907,Customer_907,Male,55,Dadar,Green
CUST00908,Customer_908,Female,36,Chembur,Green
CUST00909,Customer_909,Female,59,Borivali,Silver
CUST00910,Customer_910,Female,36,Ghatkopar,Gold
CUST00911,Customer_911,Female,56,Andheri,Silver
CUST00912,Customer_912,Male,28,Dadar,Gold
CUST00913,Customer_913,Male,59,Ghatkopar,Green
CUST00914,Customer_914,Female,44,Borivali,None
CUST00915,Customer_915,Male,29,Colaba,Green
CUST00916,Customer_916,Male,33,Chembur,Green
CUST00917,Customer_917,Female,35,Vashi,Gold
CUST00918,Customer_918,Female,25,Thane,Silver
CUST00919,Customer_919,Female,19,Ghatkopar,None
CUST00920,Customer_920,Male,52,Andheri,Gold
CUST00921,Customer_921,Male,47,Borivali,None
CUST00922,Customer_922,Female,51,Ghatkopar,Green
CUST00923,Customer_923,Male,24,Borivali,Gold
CUST00924,Customer_924,Female,59,Thane,None
CUST00925,Customer_925,Female,46,Vashi,Silver
CUST00926,Customer_926,Male,43,Powai,Silver
CUST00927,Customer_927,Female,47,Ghatkopar,None
CUST00928,Customer_928,Female,41,Borivali,Gold
CUST00929,Customer_929,Male,56,Ghatkopar,Gold
CUST00930,Customer_930,Male,46,Bandra,Silver
CUST00931,Customer_931,Male,55,Dadar,Green
CUST00932,Customer_932,Male,26,Vashi,Silver
CUST00933,Customer_933,Male,33,Colaba,None
CUST00934,Customer_934,Male,26,Bandra,None
CUST00935,Customer_935,Female,48,Chembur,Green
CUST00936,Customer_936,Male,28,Powai,Silver
CUST00937,Customer_937,Male,26,Andheri,Green
CUST00938,Customer_938,Male,26,Powai,Gold
CUST00939,Customer_939,Male,40,Ghatkopar,Silver
CUST00940,Customer_940,Male,58,Chembur,Green
CUST00941,Customer_941,Male,51,Bandra,Gold
CUST00942,Customer_942,Male,31,Dadar,Gold
CUST00943,Customer_943,Female,35,Vashi,Gold
CUST00944,Customer_944,Male,26,Ghatkopar,Gold
CUST00945,Customer_945,Female,50,Ghatkopar,Green
CUST00946,Customer_946,Male,40,Vashi,Silver
CUST00947,Customer_947,Male,39,Bandra,Green
CUST00948,Customer_948,Female,27,Thane,Silver
CUST00949,Customer_949,Female,20,Bandra,Silver
CUST00950,Customer_950,Male,37,Powai,None
CUST00951,Customer_951,Female,54,Colaba,Green
CUST00952,Customer_952,Male,38,Thane,Silver
CUST00953,Customer_953,Male,54,Ghatkopar,None
CUST00954,Customer_954,Female,43,Bandra,Gold
CUST00955,Customer_955,Male,43,Vashi,Silver
CUST00956,Customer_956,Female,53,Dadar,Silver
CUST00957,Customer_957,Male,29,Dadar,Silver
CUST00958,Customer_958,Male,42,Powai,None
CUST00959,Customer_959,Male,33,Chembur,Gold
CUST00960,Customer_960,Female,53,Dadar,Green
CUST00961,Customer_961,Male,23,Dadar,Gold
CUST00962,Customer_962,Male,44,Vashi,None
CUST00963,Customer_963,Male,21,Colaba,Silver
CUST00964,Customer_964,Female,24,Ghatkopar,Green
CUST00965,Customer_965,Male,51,Ghatkopar,Silver
CUST00966,Customer_966,Female,59,Borivali,Gold
CUST00967,Customer_967,Female,31,Thane,None
CUST00968,Customer_968,Female,32,Chembur,Green
CUST00969,Customer_969,Female,54,Ghatkopar,Silver
CUST00970,Customer_970,Male,27,Dadar,None
CUST00971,Customer_971,Female,24,Dadar,Gold
CUST00972,Customer_972,Female,34,Borivali,None
CUST00973,Customer_973,Female,54,Borivali,Silver
CUST00974,Customer_974,Male,24,Colaba,Silver
CUST00975,Customer_975,Male,46,Colaba,Gold
CUST00976,Customer_976,Female,56,Powai,None
CUST00977,Customer_977,Male,50,Thane,Green
CUST00978,Customer_978,Female,48,Colaba,Green
CUST00979,Customer_979,Male,48,Dadar,Green
